subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,block,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
669284eabea5b8c9655927da,47.0,0.0,low_reward,0.45723921536675965,0.13716601811420895,0.07792295035415737,0.21222884978575632,2.0,0.7681954722543723,0.43640588587272744,1.1885833220836408,equal-weights
669284eabea5b8c9655927da,47.0,0.0,high_reward,0.48442775397030685,0.1986471988819824,0.12658903388748027,0.2856617097508738,1.0,1.0610449099344708,0.6761567785289113,1.5258201716421709,full
6723b48ee32121e982a935b6,48.0,0.0,low_reward,0.04136166425063906,0.03858863701143716,0.008992957888610877,0.0862328072436867,2.0,2.102967956898057,0.4900899265210389,4.699436013070159,full
6723b48ee32121e982a935b6,48.0,0.0,high_reward,0.260997151545514,0.07953891029630936,0.0354852075929906,0.14198837495448907,1.0,0.7298071859087161,0.3255935918451817,1.3028106114510787,equal-weights
67345d072e8ff78b75645dc9,49.0,0.0,low_reward,0.38887748316693543,0.12037841796425253,0.06426715679062953,0.19220800733276797,2.0,0.7732459651148077,0.4128175176094454,1.2346404666736481,equal-weights
67345d072e8ff78b75645dc9,49.0,0.0,high_reward,0.4932036338144706,0.15195560470975003,0.0888658498823772,0.23138987394543095,1.0,0.7999417443338119,0.4678175780511652,1.2181085372839315,equal-weights
5685850c333cbd000d4e042f,50.0,0.0,low_reward,0.5906866535825657,0.17683184845868966,0.10948136818735875,0.26042728629209816,2.0,0.8091930546929733,0.5009932516550667,1.1917307496185292,equal-weights
5685850c333cbd000d4e042f,50.0,0.0,high_reward,0.59450244721799,0.1822477375469735,0.11436777689259382,0.26874015450723326,1.0,0.8300037028124857,0.5208606679071583,1.2239127153933074,equal-weights
6729c854049048baa480a1b4,51.0,0.0,low_reward,0.05196735275140603,0.00968208504595823,-0.000885305006915776,0.03913625156643124,2.0,0.42041649037954615,-0.0384418048546623,1.6993783314306388,equal-weights
6729c854049048baa480a1b4,51.0,0.0,high_reward,0.18094184916361206,0.05489519157437371,0.019472527599408165,0.10902218313642498,1.0,0.7093424617195644,0.2516193179607085,1.4087584276531449,equal-weights
60bd28cc95ab27d4f4f6ada3,52.0,0.0,low_reward,0.6545646290294946,0.17606564619251885,0.10823266651285454,0.2624411153621029,2.0,0.7483917120023496,0.4600581222844843,1.1155427527916906,equal-weights
60bd28cc95ab27d4f4f6ada3,52.0,0.0,high_reward,0.74242659002959,0.23862587416721467,0.1614507762954864,0.3326051520712375,1.0,0.9341449102875592,0.6320287834030917,1.302044093194375,full
