subject_ID,subject_index,run,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,oneback_betastar,oneback_loss,oneback_BIC,oneback_rel_entropy,fullparam_betastar,fullparam_h,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
64231dd75feb7c5e16e3d869,25.0,1.0,2.160864609379668,187.91677810876632,382.0340653915753,0.2318322029013156,3.293987909801819,182.56091284464674,371.32233486333615,0.22096837883616438,3.9243520573726194,0.8487723505560008,138.08540847624437,288.5718353005741,0.13075437403210277,fullparam,3.9243520573726194,138.08540847624437,288.5718353005741,0.13075437403210277
64231dd75feb7c5e16e3d869,25.0,2.0,4.277963250679848,59.70346488816395,125.6074389503706,0.08038457857922186,2.1986475109863117,254.00200462476795,514.2045184235786,0.47449926364332745,4.724186868465542,0.9785225035288168,56.52631209660693,125.45364254129925,0.07394004959026239,fullparam,4.724186868465542,56.52631209660693,125.45364254129925,0.07394004959026239
654134d0ff22af1e0e59a29f,26.0,1.0,2.2963903008721362,175.8786554225409,357.9578200191245,0.14526059380606143,2.567408350163833,229.73763368179402,465.6757765376307,0.25450801421022595,3.0943517414244948,0.9261276934029301,155.73471602534732,323.87045039878,0.1044006761646952,fullparam,3.0943517414244948,155.73471602534732,323.87045039878,0.1044006761646952
654134d0ff22af1e0e59a29f,26.0,2.0,2.370187522610254,169.51680596427144,345.23412110258556,0.11498568495054116,2.0213054298516213,265.39112325478914,536.982755683621,0.3094569167771491,2.564135547211658,0.9728241239703131,166.7739312159542,345.9488807799938,0.10942204448742307,fully_optimal,2.370187522610254,169.51680596427144,345.23412110258556,0.11498568495054116
63dc047be4fc60aacae88fbe,27.0,1.0,3.009995573255038,121.00001951613646,248.2005482063156,0.12244954991416306,2.0988244864759196,260.4473634463825,527.0952360668077,0.40530420291669045,3.548744904175621,0.9628765892929054,111.3125339105819,235.0260861692492,0.10279947769194282,fullparam,3.548744904175621,111.3125339105819,235.0260861692492,0.10279947769194282
63dc047be4fc60aacae88fbe,27.0,2.0,3.7360359668176533,80.82146230190754,167.84343377785777,0.10519850696598941,2.0598169433492575,262.9424979696679,532.0855051133785,0.47461237241783594,4.034082476512927,0.9787903084026143,78.42118408966314,169.24338652741167,0.10032978848273504,fully_optimal,3.7360359668176533,80.82146230190754,167.84343377785777,0.10519850696598941
5a08663b3b6dfc0001445abe,28.0,1.0,2.747589899221866,139.39441616759538,284.98934150923344,0.12954159785593922,2.475987572826958,235.78906808516655,477.7786453443758,0.3250682751735277,3.7220917116747247,0.9371120519237548,117.76184776966278,247.92471388741095,0.08566214877291162,fullparam,3.7220917116747247,117.76184776966278,247.92471388741095,0.08566214877291162
5a08663b3b6dfc0001445abe,28.0,2.0,2.9516474432736204,124.90568730580085,256.0118837856444,0.14712190826094,2.431441344657751,238.73345109660295,483.6674113672486,0.37800986726865216,4.1738652162038425,0.9384360255073629,98.36729185100869,209.13560205010276,0.09329149151693966,fullparam,4.1738652162038425,98.36729185100869,209.13560205010276,0.09329149151693966
5d2e4267565e1200017efb42,29.0,1.0,4.3815152200489464,56.37729188134126,118.95509293672521,0.0761100844199443,2.0988244864759196,260.4473634463825,527.0952360668077,0.49004532086019015,4.364495332528115,0.9905695251006768,56.367022950906005,125.1350642498974,0.0760892549464448,fully_optimal,4.3815152200489464,56.37729188134126,118.95509293672521,0.0761100844199443
5d2e4267565e1200017efb42,29.0,2.0,4.0392130638364945,68.19629432231534,142.59309781867336,0.09355094552556856,2.098824681701191,260.4473634463833,527.0952360668093,0.4835125461829071,4.1881629728295175,0.9848295449475939,67.55886147885214,147.51874130578966,0.0922579782974485,fully_optimal,4.0392130638364945,68.19629432231534,142.59309781867336,0.09355094552556856
6637136b0d2876a595d78394,30.0,1.0,0.6054467839561426,323.8108894013987,653.8222879768401,0.2037879436214671,1.252559297244407,309.2272794233885,624.6550680208197,0.17420658463970212,1.245934300207142,0.5135989107506492,309.22052142369597,630.8420611954773,0.1741928767295751,oneback,1.252559297244407,309.2272794233885,624.6550680208197,0.17420658463970212
6637136b0d2876a595d78394,30.0,2.0,1.1838348155801366,280.2093076618638,566.6191244977704,0.14866682256799205,1.5747736482384807,292.2881989875797,590.7769071492021,0.17316761633212163,1.3982426662356433,0.9387524852243143,276.19478064653646,564.7905796411583,0.1405237657417703,fullparam,1.3982426662356433,276.19478064653646,564.7905796411583,0.1405237657417703
