subject_ID,subject_index,run,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
610038371297afd6f2db9323,60.0,2.0,0.7550066646868984,0.4967487425953706,0.4175530823775774,0.5836561069392762,0.8882258429828955,0.7466177702779483,1.0436230495313688,full
5b87e73d53303600015ea51c,61.0,1.0,0.15068171698616165,0.07208321549980554,0.038726557448943974,0.11221298247062661,0.5984644340956533,0.3215237712060388,0.9316382265528956,1back
5b87e73d53303600015ea51c,61.0,2.0,0.7458104774981497,0.2920985222285741,0.223629402279922,0.36290016719171575,0.5275535939611763,0.4038928166704079,0.6554271003852863,1back
5edcadb5e81cb9000c4b07e0,62.0,1.0,0.8545970406567187,0.584138353560858,0.5017460235913831,0.667842165019192,0.9492416506358884,0.8153517411252422,1.085262755343142,full
5edcadb5e81cb9000c4b07e0,62.0,2.0,0.8662278470952547,0.661649290042855,0.581844386993056,0.7454493525571554,1.0650665354266757,0.9366034162479249,1.1999607212042558,full
5f3be5b76e42ae9700e3a8af,63.0,1.0,0.7880137595893961,0.5881876887684928,0.5004145955859246,0.6772136375574668,1.0160773861223498,0.8644518815499143,1.169867162871938,full
5f3be5b76e42ae9700e3a8af,63.0,2.0,0.8776016990079768,0.6202064519185492,0.5368787585217931,0.6995289520006616,0.9895358294517757,0.8565869735561407,1.1160944224334075,full
63d151405b8e78eace7a44c3,64.0,1.0,0.5744866656411995,0.16473585416253955,0.1136316352778187,0.2245372885907318,0.3740806689870854,0.2580336767543162,0.5098772186271726,1back
63d151405b8e78eace7a44c3,64.0,2.0,0.6836773620253842,0.2337788095153146,0.17228387096091158,0.3004723991186804,0.4545481468566076,0.334980379277854,0.5842239186867276,1back
615e3c6bdb7c4e8e2ee86818,65.0,1.0,0.6607036189842739,0.519410175305662,0.44026456713209816,0.6005284504013335,1.0401757171464172,0.8816779755639013,1.2026239401171477,full
615e3c6bdb7c4e8e2ee86818,65.0,2.0,0.8589114241649914,0.6222009328204692,0.5357231423888469,0.7097908419906989,1.007495272680544,0.8674666091798775,1.1493247280359047,full
5ecc1798e3ca777cfb37b0f5,66.0,1.0,0.37506402108161974,0.21005697240742247,0.15204401490572575,0.2742858014967123,0.7129137159405994,0.5160231646237832,0.9309003540025182,none
5ecc1798e3ca777cfb37b0f5,66.0,2.0,0.5835039820393846,0.41758299813129984,0.3446520336060502,0.5035139603804129,0.9348247185020163,0.7715573712022106,1.1271945897721976,full
6501f64fbe9a0a65bd5f7891,67.0,1.0,0.8671747950726121,0.6006139957706244,0.5184276368821303,0.688163929663722,0.9660919335508052,0.8338945839565602,1.1069166321303063,full
6501f64fbe9a0a65bd5f7891,67.0,2.0,0.8654335400086566,0.5942465785690625,0.5093799708935516,0.6858061441519471,0.9571700878616447,0.8204729973695236,1.1046477185188963,full
5c55b95b91c0ad0001cf86ab,68.0,1.0,0.8349075118653566,0.5828061948864083,0.4990229340686127,0.6713766419654508,0.963161178023534,0.8246987098892528,1.1095350788077363,full
5c55b95b91c0ad0001cf86ab,68.0,2.0,0.849440625968379,0.5581771202448897,0.4778486789569693,0.6504876086772905,0.9109432684888475,0.7798475101615827,1.0615936892934845,full
663a5538ea4ded3dd872258e,69.0,1.0,0.37781104965727996,0.25455963328720127,0.1916022655290743,0.3281378788357512,0.8579018460965575,0.6457266424807508,1.1058709049513438,full
663a5538ea4ded3dd872258e,69.0,2.0,0.3871861220627291,0.2316958666453815,0.1694448102872549,0.29747908836181636,0.7626226955127502,0.55772448526107,0.9791469632576036,none
