subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
65ce8604935f026846d91805,49.0,0.0,run_2,0.5836054988471424,0.18776152184753883,0.11544216651681563,0.2679837870412068,0.8669654492071844,0.5330398303491038,1.237381770377186,equal-weights
5c28feff5ffcb7000128a541,50.0,0.0,run_1,0.5651658350022554,0.17606564619251885,0.10747517224836078,0.2635894098468117,0.8328887140677446,0.5084175132624488,1.246924935993079,equal-weights
5c28feff5ffcb7000128a541,50.0,0.0,run_2,0.6493825186197876,0.1974520972925313,0.1287225094575995,0.28948815075774326,0.8439446875884176,0.5501824468789782,1.2373228256463475,equal-weights
671fb466946348aad9a11d10,51.0,0.0,run_1,0.6364386352234751,0.21214728794661686,0.13618829934625645,0.30087557898839856,0.9196610560107402,0.5903779228353899,1.3042992695242048,equal-weights
671fb466946348aad9a11d10,51.0,0.0,run_2,0.5490838369777475,0.16101586580014102,0.09663495341434165,0.23777511961081185,0.7787262767582273,0.4673587730196778,1.1499595563464498,equal-weights
62e0532289a4e5d9fedadde1,52.0,0.0,run_1,0.41841511935658265,0.11378592495032608,0.058117852521374753,0.18750302010968414,0.6865036895548138,0.35064196386630475,1.1312604363339556,equal-weights
62e0532289a4e5d9fedadde1,52.0,0.0,run_2,0.5840886105855407,0.17124047445876972,0.10476041290043005,0.2551008424350459,0.790192552027608,0.48341899473765043,1.1771678766089648,equal-weights
6728d8b6eb938d674accb5e7,53.0,0.0,run_1,0.2143929503243454,0.000995795956964529,-0.002566220880887757,0.018575216845421672,0.010965113867123287,-0.028257700757190373,0.2045392596666372,none
6728d8b6eb938d674accb5e7,53.0,0.0,run_2,-0.021265459239081498,0.0057085565008824874,-0.0016369032797113204,0.03079633589946973,-642178773279.4669,184141917484.68268,-3464405267140.0527,equal-weights
5eed3df84fcaa015f3e06637,54.0,0.0,run_1,0.344462063521167,0.15379115174570407,0.08767869789856753,0.22723263735511282,1.0983959203761076,0.6262123859695063,1.6229243296120341,full
5eed3df84fcaa015f3e06637,54.0,0.0,run_2,0.3829780803855147,0.10957308144939923,0.05693572341982002,0.17732887360173152,0.7132230677000155,0.37060079703933796,1.1542528652935744,equal-weights
667ad18688c9319e6559bdc4,55.0,0.0,run_1,0.06193257652491035,0.02809201359004181,0.0035534039005828185,0.06697346272805019,1.0273223375426397,0.1299476518363183,2.449213334692929,full
667ad18688c9319e6559bdc4,55.0,0.0,run_2,0.22505003420635636,0.08579871383001883,0.03795097543759553,0.14697450599598685,0.9030351711104214,0.39943565664624087,1.5469130275530905,equal-weights
66b9314371ee40bb9aa1ba97,56.0,0.0,run_1,0.155805381400237,-0.000905552995486621,-0.0026223479594599977,0.011875484987421454,-0.013488835081040181,-0.039061677589890716,0.17689352174978606,none
66b9314371ee40bb9aa1ba97,56.0,0.0,run_2,0.16228839486102234,0.02868997620418613,0.004645637657652543,0.06715506582683081,0.4111107348307485,0.06656929575690156,0.962293180837404,equal-weights
608c75be6bf5ca1f23ab35ad,57.0,0.0,run_1,0.4467297899648889,0.19161325010901178,0.1252312663260955,0.27931026166139716,1.0940884541605687,0.7150553654788426,1.5948277702008966,full
608c75be6bf5ca1f23ab35ad,57.0,0.0,run_2,0.4250949668135385,0.16157988196108988,0.10063021980576085,0.24382818980975582,0.9618206428558309,0.5990115943246455,1.4514120410464684,full
6505d90ba31f147052647239,58.0,0.0,run_1,0.6612162458708598,0.21989929393715962,0.14591778114642956,0.31207821625491433,0.9282208281774081,0.6159361462081561,1.3173189197735473,full
6505d90ba31f147052647239,58.0,0.0,run_2,0.5250654556069885,0.20572842675968966,0.13503429375648235,0.2941568150807854,1.0302907160248116,0.6762535513129727,1.4731412688396803,full
66894dee33c97ad934460664,59.0,0.0,run_1,0.4134368556007917,0.20457589259012857,0.13165208352578986,0.2882222403383314,1.2468624060759197,0.8024016493417229,1.756675586369578,full
66894dee33c97ad934460664,59.0,0.0,run_2,0.4047086533493129,0.10897636547135496,0.057709900247042596,0.17586855920813954,0.6764092797225271,0.358201632896462,1.0916048167442813,equal-weights
66cc9b4ba07560e7df715a98,60.0,1.0,run_1,0.011164363352668601,-0.0004292239296682893,-0.0023202124269106577,0.009616104716868959,-0.08594418647871362,-0.4645798048648973,1.9254478603374117,equal-weights
66cc9b4ba07560e7df715a98,60.0,1.0,run_2,-0.04059126051594006,0.0005937010105036283,-0.0025581684972651427,0.018763274339690814,-66787844976.407,287778794369.81055,-2110757158364.9963,equal-weights
67056ad7faf8abddbb45f304,61.0,1.0,run_1,-0.006235289390719526,-0.0037555416271452978,-0.005001399191207289,0.011349314645402777,422476174974.7612,562627767071.0455,-1276730633290.7004,full
