subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
67248c6473f64cba91aeb26a,5.0,0.0,run_2,0.49455053915965,0.1729714423232613,0.10486679970346084,0.25814196824995383,0.9085643863714586,0.5508321965960764,1.3559382741424881,equal-weights,3.739484212076469,102.4348021526404,210.573386779937,0.0774527772307391,3.477990884420131,117.23233801004034,240.16845849473688,0.1267778967554055,3.0908893175900447,127.61773562063726,260.9392537159307,0.1613958887907286,3.891267983494944,2.287425348178944,102.24554463757596,215.89865422446437,0.076821918847191,fully_optimal,3.739484212076469,102.4348021526404,210.573386779937,0.0774527772307391
66cd67397d0820f840d8d5c6,6.0,0.0,run_1,0.23078960851578528,0.08745180694722055,0.04044530399024377,0.1525652073273788,0.8991276915434293,0.41583466459952806,1.5685851151926438,equal-weights,1.781759160548556,167.0024639750029,339.708710424662,0.1333063565349017,2.1538364150197373,159.07855307250128,323.86088861965874,0.1068933201932294,1.4067568496984355,183.51441687834745,372.7326162313511,0.1883461995460501,2.614966086696479,1.088050556799373,160.73940725599425,332.8863794613009,0.1124295008048728,equalweights,2.1538364150197373,159.07855307250128,323.86088861965874,0.1068933201932294
66cd67397d0820f840d8d5c6,6.0,0.0,run_2,0.25610262278177853,0.056336110308265706,0.020148971749305692,0.11119731507558132,0.5260070211672582,0.18812979013711742,1.038242934143818,equal-weights,1.7063507672226017,169.73854553695045,345.18087354855703,0.1552178153093451,2.225169255550065,156.66742497454138,319.03863242373893,0.1116474134346483,1.3112086687923938,186.3708550535814,378.445492581819,0.2106588470314484,3.1991446381989825,0.677851676556638,155.0134296856533,321.43442432061903,0.1061340958050214,equalweights,2.225169255550065,156.66742497454138,319.03863242373893,0.1116474134346483
672b7d44ca2394e30e6092ab,7.0,0.0,run_1,0.7437930751924495,0.2100443975734403,0.13671639831982033,0.2986556032420947,0.8213347549107126,0.5346009262971355,1.1678303707471707,equal-weights,4.036332397806574,92.86496700354748,191.42029346141905,0.1988073504590799,6.478957107396157,56.26315095862505,118.21666137157416,0.0751525665235312,2.5173292945361943,143.9266857429642,293.54373094025243,0.3713131570111634,9.260367461049809,0.9008669680260604,57.4924675450996,126.36565399884732,0.0793056630994587,equalweights,6.478957107396157,56.26315095862505,118.21666137157416,0.0751525665235312
672b7d44ca2394e30e6092ab,7.0,0.0,run_2,0.8022748645964083,0.2187757932267373,0.14257383128688253,0.30977276208909943,0.818807260911885,0.5336078848208617,1.1593795780157905,equal-weights,5.016619401691055,74.84093767752482,155.38231892844033,0.1688817706293237,9.020304898793036,31.41166903006161,68.5237816335139,0.0236333805040287,2.772906477980616,137.16323146241194,280.02690649821454,0.3773175357961703,13.226623668625985,0.9390318734977728,31.19682604225741,73.7945392312962,0.0229148420832788,equalweights,9.020304898793036,31.41166903006161,68.5237816335139,0.0236333805040287
5930c7fdfa699e0001017cc1,8.0,0.0,run_1,0.2153072823579958,0.04982547858146032,0.015131112282847442,0.10317368479833343,0.546449243040249,0.1659469229141655,1.1315331746898827,equal-weights,1.3022227175325138,183.73825313301649,373.1802887406892,0.1715023139946386,1.8084574743829651,170.68729649918873,347.07837547303365,0.1279991252152128,0.928905287097116,196.4935285102504,398.6908394951569,0.2140198985854184,2.923387272018142,0.4200955151153558,166.11429820612514,343.6361613615627,0.1127557975716675,fullparam,2.923387272018142,166.11429820612514,343.6361613615627,0.1127557975716675
5930c7fdfa699e0001017cc1,8.0,0.0,run_2,0.13478376849653279,0.03524858365357358,0.008130013031483219,0.08117294341662129,0.6036220978427672,0.13922419038971537,1.3900638639772889,equal-weights,1.1725074001994422,187.85495329777373,381.4136890702037,0.1340364853119319,1.4717584438012008,181.52501836987284,368.75381921440186,0.1129367022189289,0.9138256266999258,196.84150261029285,399.3867876952419,0.1639916496869955,2.081947667864016,0.6609106211071913,180.71705810095688,372.84168115122617,0.1102435013225423,equalweights,1.4717584438012008,181.52501836987284,368.75381921440186,0.1129367022189289
671819681e82990c9080f28d,9.0,0.0,run_1,0.15345719263266727,0.06735185394737585,0.026671325462066187,0.1244715169901429,1.0180545672746508,0.40314947711967314,1.8814448146658103,full,1.4263670392562433,179.59686633841375,364.8975151514837,0.122056243620195,1.148257654821235,190.93701750723784,387.5778174891319,0.1598567475162752,1.6963229100018054,174.3037960136901,354.3113745020364,0.104412675871116,1.2144308502735883,5.669567416260617,176.02759658529908,363.4627581199106,0.1101586777764794,ignoreweak,1.6963229100018054,174.3037960136901,354.3113745020364,0.104412675871116
671819681e82990c9080f28d,9.0,0.0,run_2,0.20044820723152845,0.0579714597505954,0.020493676582747217,0.11263437770955559,0.6800936870455955,0.24042209956835503,1.3213731300563143,equal-weights,1.6509547222793817,171.73163338411598,349.16704924288814,0.1189050538121533,2.079131025723732,161.60435239338193,328.91248726142004,0.0851474505097065,1.2711387654103352,187.53522513841625,380.7742327514886,0.1715836929931541,2.766554461856772,0.871708329097389,161.1453853835318,333.698335716376,0.0836175604768727,equalweights,2.079131025723732,161.60435239338193,328.91248726142004,0.0851474505097065
629531cb501e6d23d9797050,10.0,0.0,run_1,0.6504096470923423,0.25683907350806073,0.17571100439047593,0.35551133372188914,1.0965676222414833,0.750193479731891,1.5178462239978274,full,4.99004488613134,75.84597603606258,157.39573454678137,0.0837727637830112,4.513828242447036,91.4773850219728,188.6585525186018,0.1358774604027119,3.875600240589832,105.2192243978518,216.1422312703598,0.1816835916556419,5.56192187338147,2.057864326851194,74.55698536984687,160.52153568900616,0.0794761282289589,fully_optimal,4.99004488613134,75.84597603606258,157.39573454678137,0.0837727637830112
